time,wind_u,wind_v,temp_K,precip,lclouds,mclouds,hclouds,temp_C
2025-11-25 03:00:00,0.6972512946702794,-6.520871283120916,278.0865206929918,0.0,2.683956419568498,99.99999999999999,99.99999999999999,4.936520692991849
2025-11-25 06:00:00,-1.2777329359247158,-2.1216791582637478,279.45580689922167,0.0,86.47877437665952,67.8573931089203,99.99999999999999,6.305806899221693
2025-11-25 09:00:00,-1.2215216864206384,0.2680954623137036,279.9920169260541,0.00010622211371196628,30.244868312632207,0.0,99.99999999999999,6.8420169260541
2025-11-25 12:00:00,-1.9728523312004476,-0.91376399074097,281.2454463227223,0.00020020606097598194,0.86683553575244,0.0,0.0,8.095446322722296
2025-11-25 15:00:00,-3.273707317963034,-1.0617314869523982,279.36581911597176,0.004049152500991841,99.99999999999999,0.0,0.12954496902371326,6.215819115971783
2025-11-25 18:00:00,-2.3433715532836517,0.08310089521397779,280.3073064527335,0.00039649073763237455,99.99999999999999,99.99999999999999,99.63516953032007,7.157306452733508
2025-11-25 21:00:00,-1.1111378348416947,0.6525354115230225,280.5088682571737,0.0,99.99999999999999,99.99999999999999,6.964665669728919,7.358868257173697
2025-11-26 00:00:00,-1.8741956505127493,1.7269741227990798,278.14083088001075,0.0,90.54363231299762,99.99999999999999,0.0,4.990830880010776
2025-11-26 03:00:00,0.6644449052149781,-1.7344636871736008,280.59900372278133,0.0003972663960692124,41.8201239051487,81.93497116000752,10.390282906582462,7.449003722781356
2025-11-26 06:00:00,0.9367626785607054,0.8251507487847399,279.17538271580645,0.0,99.99999999999999,99.99999999999999,4.99893185216834,6.025382715806472
2025-11-26 09:00:00,-0.5476299549100933,-3.8717965476997085,280.16678668944746,4.360924100466936e-05,92.0450575273904,71.53635059663655,5.016583758049257,7.0167866894474855
2025-11-26 12:00:00,-1.874957669212003,0.8245775431789198,279.5484775786352,0.0,99.9166966765343,59.308938871426065,17.230811487166143,6.398477578635209
2025-11-26 15:00:00,-6.984293047770248,-4.891378476874829,280.7892801337259,0.004459131076998204,99.99999999999999,5.054243598742633,99.99999999999999,7.639280133725947
2025-11-26 18:00:00,-4.8039497258972705,-3.6930267923544298,280.2083715799837,0.0005020664693136459,3.8481887264625465,94.3668202764978,99.99999999999999,7.058371579983714
2025-11-26 21:00:00,2.5648601630963954,-0.028774760308084235,277.5312104145725,5.451155125583593e-05,98.9020661030914,4.99893185216834,0.0,4.381210414572536
2025-11-27 00:00:00,-0.6561928786882022,-1.6139195538932984,280.4954045489031,0.0,99.99999999999999,19.958372753074652,0.0639667958616983,7.345404548903105
2025-11-27 03:00:00,-5.148144665642283,-2.017164669469037,279.24329198659046,0.000805607470931116,99.1094576860865,99.99999999999999,99.99999999999999,6.093291986590486
2025-11-27 06:00:00,0.2515792154156181,-2.8141718675277443,278.45402823995704,4.136844996491071e-06,99.22337717825863,0.0,0.0,5.304028239957063
