time,wind_u,wind_v,temp_K,precip,lclouds,mclouds,hclouds,temp_C
2025-10-20 09:00:00,-0.5474125291356418,3.111698509787729,283.45280053946,0.0,42.10708334604902,0.0,99.99999999999999,10.302800539460009
2025-10-20 12:00:00,-2.2256367432267643,3.8828934389332432,283.886953068232,4.550584429456468e-05,4.974333933530686,99.99999999999999,99.91034882656328,10.736953068232026
2025-10-20 15:00:00,-5.975047644657702,-0.5241704870858489,279.7692386456816,0.0,0.0,0.0,49.874166081727964,6.619238645681605
2025-10-20 18:00:00,1.468284113480224,5.401427763331828,279.94308561740377,0.0,5.158909878841535,0.21818292794583183,70.90826746421709,6.79308561740379
2025-10-20 21:00:00,-3.7071168343722234,2.712448909300051,282.12206150402255,0.0,56.275826288643756,99.99999999999999,0.0,8.972061504022577
2025-10-21 00:00:00,-2.6727432832336873,5.25879177066158,283.6525657159249,0.002378422307504467,99.73353679006317,4.99893185216834,99.99999999999999,10.502565715924902
2025-10-21 03:00:00,-0.6409264513887785,2.30220777900563,282.892789105146,4.550584429456468e-05,99.99999999999999,84.03425397503513,99.99999999999999,9.742789105146016
2025-10-21 06:00:00,0.06864579191715711,1.0691675979128314,281.252800817604,0.0005790124057741021,4.7595202490310085,94.42467116306031,99.99999999999999,8.10280081760402
2025-10-21 09:00:00,-3.8161936268530194,2.37061127441508,282.6952063784078,0.00032457538071840555,65.38756675923939,99.99999999999999,42.5941709646895,9.54520637840784
2025-10-21 12:00:00,3.575223340532204,-0.7459476101548498,283.59180579897696,0.0,88.01735892818989,99.99999999999999,0.0,10.441805798976986
2025-10-21 15:00:00,-5.01180061664078,5.544899493109597,280.86119960155105,0.0,0.0,0.45172276985996396,99.99999999999999,7.711199601551073
2025-10-21 18:00:00,3.778529106060381,3.1234728819483815,282.9367996889842,0.0,34.25907773064429,23.093246253852747,99.99999999999999,9.786799688984217
2025-10-21 21:00:00,-0.043985223629158736,-0.9719245766629538,279.40074040336293,0.00014838862269966947,99.99999999999999,25.336381115145223,99.99999999999999,6.250740403362954
2025-10-22 00:00:00,-4.091961378015599,2.1997506412016254,283.64656075070053,9.348483230078999e-05,94.1694021423996,77.3767998290961,99.95004730368969,10.496560750700553
2025-10-22 03:00:00,0.49130390403265656,-2.659394165242452,283.3217760724347,0.000679471503341757,87.65363933225542,84.17654347361629,80.83150730918301,10.171776072434739
2025-10-22 06:00:00,-2.5109314946773793,-5.835988595195753,280.5662460408517,8.952780236213707e-05,24.378930021058018,28.77160557878375,99.99999999999999,7.416246040851718
2025-10-22 09:00:00,3.2930201322214474,2.9127507623904996,283.08125461586616,0.0,18.967021698659945,89.8603595080416,99.99999999999999,9.93125461586618
2025-10-22 12:00:00,-5.528056774632237,0.5822608116900992,283.5310071403179,0.0,10.718747520370748,99.99999999999999,77.14170964690022,10.381007140317934
2025-10-22 15:00:00,4.64914550986414,-2.471342737095449,283.3062923018884,0.0,20.624176763207668,53.746024964140645,99.99999999999999,10.156292301888413
2025-10-22 18:00:00,-0.6424722229586839,2.4449495611831407,283.045702638957,0.0,0.0,67.99899899288964,16.701986754967834,9.895702638957005
2025-10-22 21:00:00,1.1633149497350872,-2.467555472734709,284.0556215645671,0.0,20.04116336558185,99.99999999999999,0.0,10.905621564567127
2025-10-23 00:00:00,-0.8726029087239024,0.41365349498179127,280.50841758004555,9.101168858912936e-05,0.0,91.9979125339517,99.99999999999999,7.358417580045568
2025-10-23 03:00:00,-0.0666460245349645,6.11736883282314,281.2082995054249,0.0,12.758177434613541,94.02086245307763,99.99999999999999,8.058299505424941
2025-10-23 06:00:00,1.1061108861955244,1.231723754804576,281.144879324313,0.0,57.24176152836677,0.0,5.048542741172526,7.994879324313047
2025-10-23 09:00:00,2.2779108907160777,-4.759633253340459,283.91001730025516,0.0003412938322092335,34.597711111788925,98.45435956907875,99.99999999999999,10.760017300255186
2025-10-23 12:00:00,-2.3983846027538953,3.2682564016165063,284.14471458625127,0.0,99.99999999999999,99.33256019775996,13.334122745445526,10.994714586251291
2025-10-23 15:00:00,1.5155300431646228,-1.7457007697862084,284.01792587964235,4.550584429456468e-05,97.98070009460741,99.99355449079866,0.0,10.867925879642371
2025-10-23 18:00:00,-1.1472139600722522,1.1817170547116829,283.98289045888157,0.000122667928098394,99.99999999999999,97.3804498428293,99.99999999999999,10.832890458881593
2025-10-23 21:00:00,0.7322970525986483,0.6681407337028296,280.76834863388785,0.00010337740714743427,75.71468855861076,0.0,0.0,7.6183486338878765
2025-10-24 00:00:00,-3.424303729795772,0.6737264196873669,284.16852782468953,0.0006124493087557593,82.15771965697249,19.159508041627497,64.6762657551805,11.018527824689556
2025-10-24 03:00:00,-1.1475399391107837,0.6240899828699829,284.05309043944027,1.4344233527634003e-05,98.05648365733795,99.99999999999999,91.66640827661891,10.903090439440291
2025-10-24 06:00:00,1.6183711721014813,-0.9005060802959399,283.63551936302986,0.0,50.52228156376907,99.99999999999999,1.250990325632506,10.48551936302988
2025-10-24 09:00:00,2.8456612213459604,3.0695942858889196,283.85718652018414,0.0,67.52630390331733,73.86823328348623,99.99999999999999,10.707186520184166
2025-10-24 12:00:00,1.1677104090291126,-0.010541271323327508,283.8092501096187,0.0,5.295290993987642,99.81188390758996,99.99999999999999,10.65925010961871
2025-10-24 15:00:00,-0.7579844725877122,3.8601381159165733,282.8739606335392,0.0006258042847987323,99.99999999999999,74.75591906491313,0.0,9.723960633539207
2025-10-24 18:00:00,1.5621029838662102,2.999646263673122,284.2566393896918,0.00042424307229833993,95.37173375652331,99.99999999999999,0.0,11.10663938969185
2025-10-24 21:00:00,-1.741915396373442,3.1796576892665773,282.40115679096806,0.0017160649586473666,7.102023377178263,0.6249946592608029,0.0,9.251156790968082
2025-10-25 00:00:00,-3.151879892641614,5.486630632497896,280.14863622273003,0.0,17.70176091799696,99.99999999999999,0.5647877437665568,6.998636222730056
2025-10-25 03:00:00,-0.8569979766848037,1.8432505806071704,280.2541040743164,0.000345250862147894,89.56695455793994,99.99999999999999,0.22462843714715852,7.10410407431641
2025-10-25 06:00:00,-4.096777455423875,2.748459657579311,283.27940555436754,0.0,20.43519394512773,2.5451948606829737,46.33326212347875,10.129405554367565
2025-10-25 09:00:00,-1.6268447957644032,-1.205042334912765,282.9942794743903,0.0,55.82051454206892,99.75192114017146,0.15347148045289585,9.844279474390305
2025-10-25 12:00:00,-3.601478594975492,2.4626587247024148,284.2643877319168,3.95702993865847e-06,0.0,93.9634510330514,0.0,11.11438773191685
2025-10-25 15:00:00,-0.19149599630058667,0.7585378676764839,280.8937555527999,0.0,5.342936490981841,0.0,0.0,7.743755552799939
2025-10-25 18:00:00,-3.1028778823301355,4.656225316125866,283.70980013716047,0.0002136796166875265,99.99999999999999,99.99999999999999,93.51359599597154,10.559800137160494
2025-10-25 21:00:00,1.3271667361455495,3.4067771824534026,280.6391321133817,6.182859279152805e-05,5.2503311258277945,99.99999999999999,32.819067964720645,7.489132113381743
2025-10-26 00:00:00,0.7012238894075964,1.9881716266347371,284.19479470483236,1.1376461073640362e-05,0.0,43.49583422345558,99.68797875911736,11.044794704832384
2025-10-26 03:00:00,-1.468639807537855,1.4504224032115962,281.1475912440918,0.0,0.0,99.9583971678823,98.66187322611162,7.997591244091836
2025-10-26 06:00:00,-0.7738102291367992,3.788984093317732,282.7182576965273,0.0005100611590929877,95.35381328775863,99.99999999999999,0.0,9.568257696527326
2025-10-26 09:00:00,-3.2860570710909593,4.304464625457676,283.6955819291775,0.009709166508987678,41.30965910824831,0.0,99.99999999999999,10.545581929177501
2025-10-26 12:00:00,-1.5862866940967648,6.962944364539668,280.3806474167548,3.7097155674914726e-05,99.99999999999999,99.00635395367297,99.99999999999999,7.2306474167548345
2025-10-26 15:00:00,-1.6141421287137254,4.874352701193559,282.8789454003707,0.0,6.735666982024455,99.17065340128786,2.9435956907864638,9.72894540037072
2025-10-26 18:00:00,0.42486727288507375,-0.48605452761164303,282.30651079068934,0.0,99.1054902798546,96.31812494277767,99.19025849177525,9.156510790689367
2025-10-26 21:00:00,-0.6551223127451087,6.262734194781348,279.58817280178636,1.2365718558304911e-05,83.47640003662289,99.99999999999999,0.0,6.438172801786379
2025-10-27 00:00:00,-0.9111525588959634,4.660023159437331,280.4301980652839,0.003025841868343126,67.26775109103639,99.99999999999999,0.0,7.280198065283912
2025-10-27 03:00:00,3.828845547978893,-0.063964972501451,282.5576345622025,0.00335902378917821,99.99999999999999,21.351164281136224,0.0,9.407634562202531
2025-10-27 06:00:00,6.9566144228901905,0.9569355096358361,279.15191530670984,0.0,98.66201971495695,0.0,99.99999999999999,6.001915306709861
2025-10-27 09:00:00,-0.479303940983858,6.082088032144139,283.2377969566191,5.688230536820504e-05,39.233228553118074,99.71835077974787,99.99999999999999,10.087796956619115
2025-10-27 12:00:00,-3.4949991193502434,-0.3672105951294329,284.5470343423822,0.0037702581255532196,99.99999999999999,90.07186498611367,97.88387096774184,11.397034342382199
2025-10-27 15:00:00,-5.569866215189805,1.6301164602833125,282.2375247170791,5.78715628528696e-05,74.5844660786763,99.99999999999999,34.389025543992446,9.087524717079134
2025-10-27 18:00:00,-4.469350465583714,-3.3477770680864727,282.4838832581239,3.95702993865847e-06,99.99999999999999,99.99999999999999,99.33757744071767,9.333883258123933
2025-10-27 21:00:00,1.4184093205816737,7.298053786761371,284.3399211547072,2.1269035920286398e-05,69.43472396008079,99.99999999999999,0.0,11.189921154707235
2025-10-28 00:00:00,-0.4522056189725965,3.6327753068629964,281.8065619225231,0.0001943890957365604,95.52873317667195,99.99838862269965,99.99999999999999,8.65656192252311
2025-10-28 03:00:00,-1.2447763316751512,-0.6304572050535274,280.7470019510578,0.0,0.0,99.99999999999999,89.54357737968036,7.597001951057848
2025-10-28 06:00:00,3.1521656412081827,5.2015384893197725,282.0602168191631,0.0,86.63386944181661,99.99999999999999,5.842963957640366,8.91021681916311
2025-10-28 09:00:00,-0.4446134620101793,2.6438020980238504,281.3992961412719,0.00020339133884701078,13.91310769982005,81.00602435376997,0.0,8.249296141271941
2025-10-28 12:00:00,-1.3268284103146857,2.1473425192934092,281.8229109246179,9.892574846645475e-07,98.56215094454795,98.40371105075204,99.99999999999999,8.672910924617895
2025-10-28 15:00:00,-1.3233372799662981,-0.9604887309256293,284.2216685384495,0.0,0.0,99.99999999999999,99.99999999999999,11.0716685384495
2025-10-28 18:00:00,0.6911080237596166,4.319264577526645,282.3688462038897,5.1441389202552244e-05,99.99999999999999,99.99999999999999,99.99999999999999,9.218846203889711
2025-10-28 21:00:00,-0.22862606033699162,-2.671739800742458,280.73058837944455,0.0,96.83657338175622,35.316434217353205,99.99999999999999,7.580588379444578
2025-10-29 00:00:00,-5.447750261166895,3.736036444922362,279.4392884059324,0.0,0.7486678670613359,0.0,14.409497360148722,6.289288405932439
2025-10-29 03:00:00,-1.3765034096089266,2.8114255723144352,280.0536286331475,0.0,22.043263039033654,17.891305276649753,99.99999999999999,6.903628633147548
2025-10-29 06:00:00,0.6625901156126938,-1.723453236404509,284.1372503499078,0.0,99.99999999999999,0.0,0.0,10.98725034990781
2025-10-29 09:00:00,2.4507008120546185,-0.38150275756343854,279.3683652467661,3.95702993865847e-06,77.57424237800231,2.423706778160964,99.99999999999999,6.218365246766098
2025-10-29 12:00:00,-1.528409641574392,-1.9118431909748121,283.92844544084704,0.00026734683523055476,97.22868739890738,0.0,1.4559160130618631,10.778445440847065
2025-10-29 15:00:00,-0.205166085014062,3.9147149227240785,284.2343241640837,0.00035974348429822234,99.99999999999999,99.99999999999999,0.0,11.084324164083739
2025-10-29 18:00:00,-0.8391532531872838,1.7637074500807783,283.28068403083466,0.0045819438917203015,99.13908505508577,1.4670003357035297,5.034138004699854,10.130684030834686
2025-10-29 21:00:00,4.646064482177196,-1.2781217265441611,283.00144669094834,0.004046656666768411,41.06374095889157,6.506033509323415,99.99999999999999,9.851446690948364
2025-10-30 00:00:00,-2.9975130447077074,1.543337327458668,282.9515473670192,3.95702993865847e-06,58.18727378154869,99.99999999999999,50.60089724417781,9.801547367019225
2025-10-30 03:00:00,-2.899372323197701,2.487043206131227,283.1903512743946,0.002275687917722056,48.61944029053657,5.841743217261914,99.98398388622698,10.040351274394595
2025-10-30 06:00:00,-3.3240704331673054,4.530282907704892,283.0309033053072,0.0029534282204657313,38.70143742179607,17.892074343089888,30.065016632587533,9.880903305307243
