time,wind_u,wind_v,temp_K,precip,lclouds,mclouds,hclouds,temp_C
2026-02-10 03:00:00,-0.6994640258992363,4.959926581620571,279.8773821282655,0.0011555141529587703,12.443043305764858,2.635761589404043,0.0,6.7273821282655035
2026-02-10 06:00:00,-1.70927543224103,-3.687485153270879,278.51163022373163,0.0,25.56185186315501,99.99999999999999,12.9035676137576,5.361630223731652
2026-02-10 09:00:00,5.1023342206192535,-4.667267974134835,277.42230568476384,0.0,2.013122959074655,74.74809411908355,99.99999999999999,4.2723056847638645
2026-02-10 12:00:00,4.371825679659116,-2.996837574552167,280.9490572697593,8.89634693441573e-05,91.94001281777395,99.99999999999999,0.0,7.799057269759317
2026-02-10 15:00:00,-1.7618610260561216,-0.07969182606666823,276.66081271426145,4.448173467207865e-05,0.0,99.9446882534257,0.0,3.5108127142614762
2026-02-10 18:00:00,-3.104423317733962,-2.3035765750328463,276.09978548686325,2.879005554368877e-05,58.16056398205579,99.99999999999999,23.12438734092262,2.949785486863277
2026-02-10 21:00:00,4.36426545051637,4.706640655240741,276.21719524185437,0.002326236487929908,6.486880092776322,0.0,0.0,3.0671952418543924
2026-02-11 00:00:00,-1.9205922370353374,-1.92214212782796,279.66090414899134,0.000224166844691304,0.0,99.99999999999999,57.78999603259317,6.510904148991358
2026-02-11 03:00:00,3.7309310548043246,-0.6981408144925364,276.8025136837248,0.0003722048707541132,44.827661976988836,71.93289590136422,0.0,3.6525136837248056
2026-02-11 06:00:00,-0.9897768249806298,1.4551702101569006,278.5914651302544,0.0008985574129459448,82.35577257606745,99.55106051820428,99.99999999999999,5.441465130254414
2026-02-11 09:00:00,-0.21127482938842232,-1.4205584999878416,274.4814448825824,5.9645962401195564e-05,49.90579546494903,99.99999999999999,0.0,1.3314448825824456
2026-02-11 12:00:00,-7.248884932089143,0.8931483856269049,277.8343512334843,0.000196959143345439,99.8517532883694,99.99999999999999,0.0,4.684351233484335
2026-02-11 15:00:00,0.2962573533883707,-3.38336251096877,278.26560347945576,0.0,97.82824182866923,98.99191259498869,48.81307412945876,5.115603479455785
2026-02-11 18:00:00,5.3705151489064775,-2.8883237978294125,275.9613055989902,0.0,93.00072634052594,27.208337656789798,99.99999999999999,2.8113055989902023
2026-02-11 21:00:00,1.7428371977308412,0.6566906166634542,280.1311155098999,0.0002048269600512711,59.16569719534861,0.0,99.99999999999999,6.981115509899951
2026-02-12 00:00:00,3.6982036628708412,-0.331239259479093,277.0856227970524,0.0002614400769066407,84.06054872279996,98.28700827051588,0.0,3.9356227970524174
2026-02-12 03:00:00,1.8559830270642077,-1.7503949304285267,277.31676867679136,0.0,99.99999999999999,50.263203833125004,0.0,4.166768676791378
2026-02-12 06:00:00,1.1152261754883444,-3.2444080632679677,279.0520797976647,1.79773018585774e-05,99.7787530137028,0.004785302285836836,0.8972441785943687,5.902079797664726
2026-02-12 09:00:00,4.264593629566318,5.240085291450582,279.43062343579527,4.448173467207865e-05,52.70531937620183,0.0,0.0,6.280623435795292
2026-02-12 12:00:00,5.896483090452082,0.5827876215006287,277.3262322677446,0.0,54.38001647999569,2.1948423718985066,0.0,4.176232267744638
2026-02-12 15:00:00,3.46705105687387,0.36568052916116084,275.30900995644913,0.0,4.374645222327324,99.99999999999999,0.0,2.159009956449154
2026-02-12 18:00:00,-7.441586772683105,3.091432973445827,277.36173071651024,0.0005892511215552174,99.99999999999999,4.874868007446861,0.0,4.21173071651026
2026-02-12 21:00:00,4.306650904278923,-3.5296345369114155,279.98511532823136,0.0,99.99999999999999,2.4585222937712032,0.0,6.835115328231382
2026-02-13 00:00:00,-3.8426936939472514,4.051319708127416,277.82561970652876,0.0,7.849616992706208,99.99999999999999,9.399005096591097,4.675619706528778
2026-02-13 03:00:00,-3.023030450800125,2.7730842318288476,279.91180244641623,0.0,9.474178289132434,99.99999999999999,0.0,6.7618024464162545
2026-02-13 06:00:00,-1.0815860076222352,3.1906179741801477,280.6953105778704,0.0,84.16096682638049,42.69644459364689,0.0,7.545310577870396
